generation,individual_id,fitness,wins,draws,losses,depth,search_mode,lmr_min_ply,lmr_full_depth_moves,pawn,knight,bishop,rook,queen,doubled_pawn_penalty,isolated_pawn_penalty,passed_pawn_bonus,protected_pawn_bonus,mobility_bonus,bishop_pair_bonus,king_shield_bonus,undeveloped_minor_penalty
71,1799,1.96407,0,2,0,4,instinct,,,126,278,274,497,841,23,20,0,24,10,68,37,11
71,1796,1.98122,0,2,0,4,instinct,,,121,277,293,436,861,18,29,0,18,8,60,41,11
71,1791,2.01878,0,2,0,4,instinct,,,126,263,304,428,871,18,26,3,26,7,63,41,10
71,1771,2,0,2,0,4,instinct,,,126,263,292,472,852,30,16,3,26,2,74,44,8
71,1769,2,0,2,0,4,instinct,,,126,267,312,436,871,18,26,0,21,7,60,38,11
71,1797,2.00884,0,2,0,4,instinct,,,126,263,264,493,841,23,17,1,21,7,63,34,16
71,1798,1.99116,0,2,0,4,instinct,,,126,263,292,497,841,30,20,10,26,7,74,45,8
72,1797,1.98983,0,2,0,4,instinct,,,126,263,264,493,841,23,17,1,21,7,63,34,16
72,1755,2.01017,0,2,0,4,instinct,,,130,278,274,497,841,23,20,10,26,7,68,45,16
72,1791,1.96709,0,2,0,4,instinct,,,126,263,304,428,871,18,26,3,26,7,63,41,10
72,1807,2.03291,0,2,0,4,instinct,,,132,278,274,497,841,27,20,10,19,7,63,45,10
72,1806,1.97266,0,2,0,4,instinct,,,126,263,304,428,871,18,26,3,26,7,63,41,10
72,1771,2.02734,0,2,0,4,instinct,,,126,263,292,472,852,30,16,3,26,2,74,44,8
72,1805,1.98913,0,2,0,4,instinct,,,126,263,264,416,871,26,17,3,25,7,57,41,16
72,1804,2.01087,0,2,0,4,instinct,,,130,291,274,497,829,25,20,10,26,7,60,41,16
73,1813,1.99728,0,2,0,4,instinct,,,132,278,274,497,841,23,20,10,19,7,68,45,14
73,1807,2.00272,0,2,0,4,instinct,,,132,278,274,497,841,27,20,10,19,7,63,45,10
73,1771,2.01329,0,2,0,4,instinct,,,126,263,292,472,852,30,16,3,26,2,74,44,8
73,1815,1.98671,0,2,0,4,instinct,,,132,292,260,497,841,27,20,7,19,5,65,46,10
73,1755,2.00542,0,2,0,4,instinct,,,130,278,274,497,841,23,20,10,26,7,68,45,16
73,1812,1.99458,0,2,0,4,instinct,,,130,280,274,497,841,27,20,7,12,7,63,45,10
73,1804,2.00842,0,2,0,4,instinct,,,130,291,274,497,829,25,20,10,26,7,60,41,16
73,1814,1.99158,0,2,0,4,instinct,,,130,291,287,487,841,23,17,13,19,7,53,45,7
74,1822,2.00051,0,2,0,4,instinct,,,126,264,292,472,817,33,12,11,33,2,74,44,11
74,1820,1.99949,0,2,0,4,instinct,,,130,278,274,497,852,30,16,3,26,2,68,45,16
74,1804,2.00219,0,2,0,4,instinct,,,130,291,274,497,829,25,20,10,26,7,60,41,16
74,1771,1.99781,0,2,0,4,instinct,,,126,263,292,472,852,30,16,3,26,2,74,44,8
74,1821,2.02546,0,2,0,4,instinct,,,126,263,282,452,852,23,17,10,19,3,65,45,16
74,1823,1.97454,0,2,0,4,instinct,,,130,278,282,507,852,25,20,10,19,5,68,37,10
74,1807,2.01368,0,2,0,4,instinct,,,132,278,274,497,841,27,20,10,19,7,63,45,10
74,1755,1.98632,0,2,0,4,instinct,,,130,278,274,497,841,23,20,10,26,7,68,45,16
75,1821,2,0,2,0,4,instinct,,,126,263,282,452,852,23,17,10,19,3,65,45,16
75,1829,2,0,2,0,4,instinct,,,126,263,282,452,852,23,17,10,19,3,65,45,16
75,1807,1.98232,0,2,0,4,instinct,,,132,278,274,497,841,27,20,10,19,7,63,45,10
75,1830,2.01768,0,2,0,4,instinct,,,126,291,278,497,829,24,10,11,26,2,60,44,10
75,1804,1.99892,0,2,0,4,instinct,,,130,291,274,497,829,25,20,10,26,7,60,41,16
75,1822,2.00108,0,2,0,4,instinct,,,126,264,292,472,817,33,12,11,33,2,74,44,11
75,1828,1.99839,0,2,0,4,instinct,,,137,291,282,497,852,23,17,12,19,7,60,45,18
75,1831,2.00161,0,2,0,4,instinct,,,130,291,274,497,841,25,20,10,19,7,60,45,16
76,1821,1.99084,0,2,0,4,instinct,,,126,263,282,452,852,23,17,10,19,3,65,45,16
76,1837,2.00916,0,2,0,4,instinct,,,126,282,278,522,829,28,14,11,29,1,66,44,7
76,1831,1.98671,0,2,0,4,instinct,,,130,291,274,497,841,25,20,10,19,7,60,45,16
76,1822,2.01329,0,2,0,4,instinct,,,126,264,292,472,817,33,12,11,33,2,74,44,11
76,1838,2.00319,0,2,0,4,instinct,,,126,263,274,471,833,25,17,10,19,6,65,45,21
76,1839,1.99681,0,2,0,4,instinct,,,126,291,295,497,829,24,12,11,26,2,62,44,18
76,1830,2.01249,0,2,0,4,instinct,,,126,291,278,497,829,24,10,11,26,2,60,44,10
76,1836,1.98751,0,2,0,4,instinct,,,126,291,256,457,817,33,12,4,21,2,60,45,11
77,1844,2.00926,0,2,0,4,instinct,,,126,291,278,497,829,24,10,11,26,2,60,44,10
77,1846,1.99074,0,2,0,4,instinct,,,126,268,275,505,817,33,12,11,29,2,80,46,4
77,1847,2.00597,0,2,0,4,instinct,,,130,291,287,472,829,33,12,11,27,1,60,44,6
77,1845,1.99403,0,2,0,4,instinct,,,126,263,290,497,829,25,17,11,26,4,65,51,10
77,1822,1.9854,0,2,0,4,instinct,,,126,264,292,472,817,33,12,11,33,2,74,44,11
77,1830,2.0146,0,2,0,4,instinct,,,126,291,278,497,829,24,10,11,26,2,60,44,10
77,1838,2.00491,0,2,0,4,instinct,,,126,263,274,471,833,25,17,10,19,6,65,45,21
77,1837,1.99509,0,2,0,4,instinct,,,126,282,278,522,829,28,14,11,29,1,66,44,7
78,1855,2.02253,0,2,0,4,instinct,,,130,291,278,497,829,22,10,11,26,2,52,44,2
78,1854,1.97747,0,2,0,4,instinct,,,126,291,274,497,829,24,10,11,26,4,60,44,10
78,1844,1.98772,0,2,0,4,instinct,,,126,291,278,497,829,24,10,11,26,2,60,44,10
78,1847,2.01228,0,2,0,4,instinct,,,130,291,287,472,829,33,12,11,27,1,60,44,6
78,1852,2,0,2,0,4,instinct,,,121,271,278,497,829,32,18,17,26,3,54,47,12
78,1838,2,0,2,0,4,instinct,,,126,263,274,471,833,25,17,10,19,6,65,45,21
78,1830,1.97961,0,2,0,4,instinct,,,126,291,278,497,829,24,10,11,26,2,60,44,10
78,1853,2.02039,0,2,0,4,instinct,,,127,267,278,470,819,24,9,10,25,2,57,38,9
79,1863,2.00217,0,2,0,4,instinct,,,125,267,278,470,819,24,9,9,25,5,61,31,12
79,1853,1.99783,0,2,0,4,instinct,,,127,267,278,470,819,24,9,10,25,2,57,38,9
79,1861,2,0,2,0,4,instinct,,,121,271,272,484,829,15,2,11,26,0,52,45,12
79,1855,2,0,2,0,4,instinct,,,130,291,278,497,829,22,10,11,26,2,52,44,2
79,1862,1.99402,0,2,0,4,instinct,,,129,288,265,511,833,40,5,10,26,4,56,36,9
79,1860,2.00598,0,2,0,4,instinct,,,121,291,260,497,819,24,8,3,25,1,57,42,13
79,1852,1.96818,0,2,0,4,instinct,,,121,271,278,497,829,32,18,17,26,3,54,47,12
79,1847,2.03182,0,2,0,4,instinct,,,130,291,287,472,829,33,12,11,27,1,60,44,6
80,1868,1.97625,0,2,0,4,instinct,,,125,267,278,472,813,37,12,9,25,1,62,31,11
80,1871,2.02375,0,2,0,4,instinct,,,121,291,307,483,836,24,4,6,27,1,60,50,10
80,1869,1.9984,0,2,0,4,instinct,,,126,291,241,497,819,32,8,7,20,1,57,42,13
80,1861,2.0016,0,2,0,4,instinct,,,121,271,272,484,829,15,2,11,26,0,52,45,12
80,1860,2,0,2,0,4,instinct,,,121,291,260,497,819,24,8,3,25,1,57,42,13
80,1870,2,0,2,0,4,instinct,,,121,291,260,472,802,24,8,6,25,1,55,44,17
80,1847,1.99241,0,2,0,4,instinct,,,130,291,287,472,829,33,12,11,27,1,60,44,6
80,1863,2.00759,0,2,0,4,instinct,,,125,267,278,470,819,24,9,9,25,5,61,31,12
81,1878,1.98828,0,2,0,4,instinct,,,121,291,299,483,824,24,4,6,27,0,53,50,17
81,1861,2.01172,0,2,0,4,instinct,,,121,271,272,484,829,15,2,11,26,0,52,45,12
81,1876,1.99945,0,2,0,4,instinct,,,121,291,282,498,829,16,2,6,26,0,53,52,10
81,1877,2.00055,0,2,0,4,instinct,,,125,253,272,470,782,24,2,9,25,0,61,42,20
81,1879,2.01664,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
81,1871,1.98336,0,2,0,4,instinct,,,121,291,307,483,836,24,4,6,27,1,60,50,10
81,1860,1.98928,0,2,0,4,instinct,,,121,291,260,497,819,24,8,3,25,1,57,42,13
81,1863,2.01072,0,2,0,4,instinct,,,125,267,278,470,819,24,9,9,25,5,61,31,12
82,1885,1.99147,0,2,0,4,instinct,,,121,291,272,485,836,15,2,11,27,3,52,50,13
82,1861,2.00853,0,2,0,4,instinct,,,121,271,272,484,829,15,2,11,26,0,52,45,12
82,1863,2,0,2,0,4,instinct,,,125,267,278,470,819,24,9,9,25,5,61,31,12
82,1877,2,0,2,0,4,instinct,,,125,253,272,470,782,24,2,9,25,0,61,42,20
82,1879,2,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
82,1887,2,0,2,0,4,instinct,,,122,291,299,483,872,24,5,7,27,3,58,50,10
82,1884,1.99136,0,2,0,4,instinct,,,121,267,272,470,819,15,9,11,25,5,61,31,12
82,1886,2.00864,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
83,1892,1.9951,0,2,0,4,instinct,,,121,267,278,470,819,24,2,9,26,0,52,31,12
83,1886,2.0049,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
83,1863,1.97276,0,2,0,4,instinct,,,125,267,278,470,819,24,9,9,25,5,61,31,12
83,1893,2.02724,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
83,1895,1.98874,0,2,0,4,instinct,,,121,260,299,471,830,24,9,9,35,5,60,50,18
83,1861,2.01126,0,2,0,4,instinct,,,121,271,272,484,829,15,2,11,26,0,52,45,12
83,1879,2.00597,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
83,1894,1.99403,0,2,0,4,instinct,,,115,252,272,483,836,22,0,4,35,0,44,50,2
84,1861,1.98727,0,2,0,4,instinct,,,121,271,272,484,829,15,2,11,26,0,52,45,12
84,1901,2.01273,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
84,1879,2,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
84,1900,2,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
84,1886,2,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
84,1893,2,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
84,1902,2.01538,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
84,1903,1.98462,0,2,0,4,instinct,,,121,308,299,466,836,24,9,11,27,3,58,50,10
85,1879,2,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
85,1886,2,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
85,1909,2.00703,0,2,0,4,instinct,,,115,271,272,468,836,15,4,6,26,0,58,45,10
85,1908,1.99297,0,2,0,4,instinct,,,121,285,299,483,836,22,4,6,27,3,58,50,12
85,1910,1.9958,0,2,0,4,instinct,,,121,294,292,471,836,31,4,6,27,5,65,50,18
85,1911,2.0042,0,2,0,4,instinct,,,121,291,299,483,836,24,2,6,27,0,52,45,12
85,1901,2.00761,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
85,1902,1.99239,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
86,1909,2.01574,0,2,0,4,instinct,,,115,271,272,468,836,15,4,6,26,0,58,45,10
86,1916,1.98426,0,2,0,4,instinct,,,121,271,299,506,836,28,4,6,32,0,58,45,12
86,1918,2.00913,0,2,0,4,instinct,,,121,291,299,483,836,22,4,6,35,0,58,45,9
86,1917,1.99087,0,2,0,4,instinct,,,121,271,299,483,836,15,4,11,26,0,58,50,12
86,1901,2.01456,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
86,1919,1.98544,0,2,0,4,instinct,,,115,271,272,468,820,15,4,11,26,0,58,45,12
86,1879,1.99727,0,2,0,4,instinct,,,121,291,299,483,836,24,4,6,27,3,58,50,10
86,1911,2.00273,0,2,0,4,instinct,,,121,291,299,483,836,24,2,6,27,0,52,45,12
87,1901,2.01243,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
87,1926,1.98757,0,2,0,4,instinct,,,115,257,272,467,836,15,4,16,25,0,47,45,9
87,1918,2,0,2,0,4,instinct,,,121,291,299,483,836,22,4,6,35,0,58,45,9
87,1909,2,0,2,0,4,instinct,,,115,271,272,468,836,15,4,6,26,0,58,45,10
87,1925,1.98544,0,2,0,4,instinct,,,121,271,299,468,806,32,0,6,27,0,59,45,12
87,1927,2.01456,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
87,1911,2,0,2,0,4,instinct,,,121,291,299,483,836,24,2,6,27,0,52,45,12
87,1924,2,0,2,0,4,instinct,,,115,271,272,483,836,22,2,6,26,0,52,45,12
88,1933,2.00491,0,2,0,4,instinct,,,115,291,272,483,820,15,2,11,35,0,58,45,12
88,1901,1.99509,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
88,1927,2,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
88,1932,2,0,2,0,4,instinct,,,121,253,294,468,836,15,2,3,26,0,52,45,10
88,1918,2.01564,0,2,0,4,instinct,,,121,291,299,483,836,22,4,6,35,0,58,45,9
88,1911,1.98436,0,2,0,4,instinct,,,121,291,299,483,836,24,2,6,27,0,52,45,12
88,1935,2.00544,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
88,1934,1.99456,0,2,0,4,instinct,,,115,261,268,477,846,15,2,6,35,0,44,45,15
89,1927,1.5424,0,1,1,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
89,1941,2.42385,1,1,0,4,instinct,,,115,287,291,449,820,10,2,11,21,3,54,39,14
89,1940,2,0,2,0,4,instinct,,,121,291,299,483,836,22,4,6,35,0,58,45,9
89,1918,2,0,2,0,4,instinct,,,121,291,299,483,836,22,4,6,35,0,58,45,9
89,1933,2.01088,0,2,0,4,instinct,,,115,291,272,483,820,15,2,11,35,0,58,45,12
89,1943,1.98912,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
89,1942,1.9703,0,2,0,4,instinct,,,115,289,272,483,792,23,2,3,35,0,58,45,15
89,1935,2.0297,0,2,0,4,instinct,,,115,271,272,468,820,15,2,11,26,0,52,45,12
90,1949,2.43223,1,1,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
90,1940,1.53152,0,1,1,4,instinct,,,121,291,299,483,836,22,4,6,35,0,58,45,9
90,1948,2.00695,0,2,0,4,instinct,,,109,287,272,483,820,3,2,11,27,3,58,39,18
90,1951,1.99305,0,2,0,4,instinct,,,115,291,277,483,820,15,1,11,39,0,60,45,18
91,1948,1.99893,0,2,0,4,instinct,,,109,287,272,483,820,3,2,11,27,3,58,39,18
91,1949,2.00107,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
91,1954,2.00965,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
91,1955,1.99035,0,2,0,4,instinct,,,109,271,291,483,820,4,2,9,21,6,58,33,7
92,1949,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
92,1959,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
92,1954,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
92,1958,2,0,2,0,4,instinct,,,115,271,307,489,820,10,2,17,21,3,52,39,14
93,1954,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
93,1963,2,0,2,0,4,instinct,,,116,276,291,468,840,10,2,11,21,3,59,41,14
93,1962,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
93,1949,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
94,1967,1.99316,0,2,0,4,instinct,,,115,279,290,468,820,10,2,18,21,3,52,39,20
94,1962,2.00684,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
94,1954,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
94,1966,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
95,1970,2.02448,0,2,0,4,instinct,,,114,271,290,468,804,10,2,11,21,2,53,39,14
95,1962,1.97552,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
95,1954,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
95,1971,2,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
96,1970,2.02448,0,2,0,4,instinct,,,114,271,290,468,804,10,2,11,21,2,53,39,14
96,1954,1.97552,0,2,0,4,instinct,,,115,271,291,468,820,10,2,11,21,3,52,39,14
96,1974,1.99891,0,2,0,4,instinct,,,114,271,290,468,804,10,2,11,21,2,53,39,14
96,1975,2.00109,0,2,0,4,instinct,,,112,285,298,458,849,17,2,11,21,6,52,38,11
97,1975,2.00517,0,2,0,4,instinct,,,112,285,298,458,849,17,2,11,21,6,52,38,11
97,1978,1.99483,0,2,0,4,instinct,,,114,285,290,449,801,6,2,13,21,6,52,38,14
97,1970,1.99891,0,2,0,4,instinct,,,114,271,290,468,804,10,2,11,21,2,53,39,14
97,1979,2.00109,0,2,0,4,instinct,,,112,285,290,458,849,17,2,11,21,6,53,38,11
98,1982,1.99466,0,2,0,4,instinct,,,112,280,282,458,849,17,0,11,21,6,57,38,11
98,1983,2.00534,0,2,0,4,instinct,,,112,285,298,458,849,17,2,11,21,6,52,38,11
98,1979,2,0,2,0,4,instinct,,,112,285,290,458,849,17,2,11,21,6,53,38,11
98,1975,2,0,2,0,4,instinct,,,112,285,298,458,849,17,2,11,21,6,52,38,11
99,1979,2,0,2,0,4,instinct,,,112,285,290,458,849,17,2,11,21,6,53,38,11
99,1987,2,0,2,0,4,instinct,,,112,285,290,458,849,17,2,11,21,6,53,38,11
99,1986,2.006,0,2,0,4,instinct,,,106,285,298,458,849,11,2,18,13,6,53,42,5
99,1983,1.994,0,2,0,4,instinct,,,112,285,298,458,849,17,2,11,21,6,52,38,11
